item_code,item,unit,item_group,item_category,image_url,http_status,content_type,image_bytes,image_status
1964,QUAKER OATS INSTANT OATMEALS,1kg,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/1964.png,200,image/png,162212,valid
1965,PEDIASURE (VANILA),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/1965.png,200,image/png,38904,valid
1966,MILNA BISKUT RUSK (PELBAGAI PERISA),130g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,https://img.manamurah.com/barang_nobg/1966.png,200,image/png,22903,valid
1967,PETPET GOLD+,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1967.png,200,image/png,27385,valid
1968,DRYPERS WEE WEE DRY (M74),M74,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1968.png,200,image/png,31496,valid
1969,HUGGIES DRY DIAPERS (M72),M72,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1969.png,200,image/png,162212,valid
1970,DIAPEX EASY,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1970.png,200,image/png,162212,valid
1971,FITTI,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1971.png,200,image/png,162212,valid
1972,MAMYPOKO EXTRA DRY,M54,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1972.png,200,image/png,34092,valid
1973,PETPET DAY NIGHT PANTS,M54,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1973.png,200,image/png,162212,valid
1974,DRYPERS DRYPANTZ,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1974.png,200,image/png,162212,valid
1975,HUGGIES DRY PANTS,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/1975.png,200,image/png,162212,valid
1976,MAGGI MI SEGERA PERISA KARI,5 X 79g,BARANGAN BERBUNGKUS,MI SEGERA,https://img.manamurah.com/barang_nobg/1976.png,200,image/png,162212,valid
1977,CINTAN MI SEGERA PERISA AYAM,5 X 75g,BARANGAN BERBUNGKUS,MI SEGERA,https://img.manamurah.com/barang_nobg/1977.png,200,image/png,162212,valid
1978,MI SEDAP MI GORENG PERISA ASLI,5 X 90g,BARANGAN BERBUNGKUS,MI SEGERA,https://img.manamurah.com/barang_nobg/1978.png,200,image/png,28991,valid
1979,SABUN MANDIAN LIFEBUOY (COOL FRESH),300ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1979.png,200,image/png,162212,valid
1980,SABUN MANDIAN DETTOL ANTIBACTERIAL (FRESH),500 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1980.png,200,image/png,162212,valid
1981,SABUN MANDIAN LUX (MAGICAL SPELL),220 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1981.png,200,image/png,162212,valid
1982,SYAMPU REJOICE (RICH SOFT SMOOTH),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1982.png,200,image/png,162212,valid
1983,SYAMPU PANTENE PRO-V (HAIR FALL CONTROL),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1983.png,200,image/png,162212,valid
1984,SYAMPU HEAD & SHOULDERS (SMOOTH & SILKY),330 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1984.png,200,image/png,39859,valid
1985,TUALA WANITA KOTEX SOFT & SMOOTH (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1985.png,200,image/png,162212,valid
1986,TUALA WANITA LIBRESSE (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1986.png,200,image/png,162212,valid
1987,DEODORAN NIVEA MAN (BLACK & WHITE INVISIBLE - ORIGINAL),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1987.png,200,image/png,162212,valid
1988,DEODORAN NIVEA (EXTRA BRIGHTENING),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1988.png,200,image/png,162212,valid
1989,DEODORAN REXONA MEN (SPORT DEFENSE),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1989.png,200,image/png,162212,valid
1990,DEODORAN REXONA (POWDER DRY BRIGHTENING),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/1990.png,200,image/png,162212,valid
1991,SABUN SERBUK BREEZE (POWER CLEAN),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1991.png,200,image/png,162212,valid
1992,SABUN SERBUK ATTACK (AROMA FRESH + COLOUR),800 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1992.png,200,image/png,162212,valid
1993,SABUN SERBUK TOP (SUPER COLOUR),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1993.png,200,image/png,162212,valid
1994,DYNAMO POWER GEL (PERFECT CLEAN),3 kg,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1994.png,200,image/png,162212,valid
1995,DAIA EXCELLENT WASHING POWER (EUA DE PARFUM),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1995.png,200,image/png,162212,valid
1996,PELEMBUT PAKAIAN - SOFTLAN (FLORAL FANTASY),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1996.png,200,image/png,162212,valid
1998,PENCUCI PELBAGAI GUNA DETTOL (LAVENDER),2.5 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1998.png,200,image/png,162212,valid
1999,PENCUCI PELBAGAI GUNA MR MUSCLE (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/1999.png,200,image/png,162212,valid
2000,PENCUCI PELBAGAI GUNA AJAX FABULOSO (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2000.png,200,image/png,162212,valid
2001,DUMEX DUPRO 2 (RUMUSAN SUSULAN),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2001.png,200,image/png,162212,valid
2002,PELUNTUR CLOROX (ORIGINAL),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2002.png,200,image/png,162212,valid
2003,BIHUN KERING IMPORT (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,BIHUN,https://img.manamurah.com/barang_nobg/2003.png,200,image/png,162212,valid
2004,BERAS SUPER IMPORT CAP FAMILY,10 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/2004.png,200,image/png,46229,valid
2008,SUSU TEPUNG PENUH KRIM SEGERA NESPRAY,480 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/2008.png,200,image/png,162212,valid
2009,DUTCH LADY 123 (PELBAGAI PERISA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2009.png,200,image/png,162212,valid
2010,DUTCH LADY 456 (PELBAGAI PERISA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2010.png,200,image/png,162212,valid
2011,KIUB SUP TOM YAM (MAGGI),6 X 10g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/2011.png,200,image/png,162212,valid
2012,KICAP TAMIN (DARK SOY SAUCE),350ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/2012.png,200,image/png,162200,valid
2013,KRAFT DAIRYLEA SINGLES CHEESE 12 SLICES,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/2013.png,200,image/png,162212,valid
2014,ENFAGROW A+ MIND PRO LANGKAH 3 (PELBAGAI PERISA) (KOTAK),500 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2014.png,200,image/png,162212,valid
2015,PETPET PANTS GOLD+,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2015.png,200,image/png,162212,valid
2016,SABUN SERBUK FAB (PERFECT),680g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2016.png,200,image/png,162212,valid
2017,DYNAMO POWER GEL (PERFECT CLEAN),2.6kg,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2017.png,200,image/png,162212,valid
2018,SABUN PENCUCI SUNLIGHT (LEMON),900ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2018.png,200,image/png,162212,valid
2019,NESCAFE 3 IN 1 ORIGINAL (AROMATIC & BALANCED),25 x 18g,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/2019.png,200,image/png,162212,valid
2020,YOGURT LACTEL (FAT FREE) (STRAWBERRY),130g,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/2020.png,200,image/png,162212,valid
2022,LEPAAN BUTTERCUP,227g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/2022.png,404,,0,missing
2025,SUSU TEPUNG SEGERA EVERYDAY,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/2025.png,404,,0,missing
2027,NAN LANGKAH 1 RUMUSAN BAYI (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2027.png,404,,0,missing
2030,NAN LANGKAH 2 RUMUSAN SUSULAN (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2030.png,404,,0,missing
2031,S-26 RUMUSAN BAYI LANGKAH 1 - (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2031.png,404,,0,missing
2032,PETPET GOLD+,"M64, L54, XL42",SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2032.png,404,,0,missing
2036,TEPUNG GANDUM CAP KUDA HIJAU,1kg,BARANGAN BERBUNGKUS,TEPUNG,https://img.manamurah.com/barang_nobg/2036.png,404,,0,missing
2037,BIHUN KERING (CAP LONGKOU),400 g,BARANGAN BERBUNGKUS,BIHUN,https://img.manamurah.com/barang_nobg/2037.png,404,,0,missing
2042,PETPET PANTS GOLD+,"M56, L46, XL38",SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2042.png,404,,0,missing
2045,IKAN SELAYANG/SARDIN (ANTARA 8-12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/2045.png,404,,0,missing
2047,IKAN TONGKOL/AYA/KAYU HITAM/PUTIH (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,https://img.manamurah.com/barang_nobg/2047.png,404,,0,missing
2056,SABUN PENCUCI AXION PASTE (PELBAGAI JENIS),325 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2056.png,404,,0,missing
2060,SUSU MARIGOLD HL,946ML,MINUMAN,TERSEDIA MINUM,https://img.manamurah.com/barang_nobg/2060.png,404,,0,missing
2062,S-26 SMA RUMUSAN BAYI LANGKAH 1 - (KOTAK) (550g),550 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2062.png,404,,0,missing
2066,BERAS PUTIH CAP FAIZA EMAS (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/2066.png,404,,0,missing
2068,BERAS CAP JASMINE SUPER 5 SPECIAL (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/2068.png,404,,0,missing
2086,SAWI PENDEK/JEPUN/SIOW PAK CHOY (1KG),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/2086.png,404,,0,missing
2087,LOBAK PUTIH (1KG),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/2087.png,404,,0,missing
2097,SUSTAGEN ALL-IN-ONE (PELBAGAI PERISA),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2097.png,404,,0,missing
2098,DRYPERS WEE WEE DRY,"S80, M60, L58, XL50",SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2098.png,404,,0,missing
2099,HUGGIES DRY TAPE,"S80, M60, L54, XL42",SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2099.png,404,,0,missing
2100,DRYPERS DRYPANTZ,"M58, L48, XL42",SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2100.png,404,,0,missing
2101,HUGGIES DRY PANTS,"S66, M50, L40, XL32",SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,https://img.manamurah.com/barang_nobg/2101.png,404,,0,missing
2102,SABUN MANDIAN LIFEBUOY (PELBAGAI JENIS),920 ML,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/2102.png,404,,0,missing
2103,SABUN MANDIAN DETTOL (PELBAGAI JENIS),950g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/2103.png,404,,0,missing
2104,FERNLEAF 1-3 TAHUN (PELBAGAI PERISA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2104.png,404,,0,missing
2105,FERNLEAF 4-6 TAHUN (PELBAGAI PERISA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,https://img.manamurah.com/barang_nobg/2105.png,404,,0,missing
2106,SYAMPU REJOICE (PELBAGAI JENIS),600 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/2106.png,404,,0,missing
2107,UBI KENTANG IMPORT (PAKISTAN),1kg,BARANGAN KERING,UBI KENTANG,https://img.manamurah.com/barang_nobg/2107.png,404,,0,missing
2108,SYAMPU SUNSILK (PELBAGAI JENIS),625ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,https://img.manamurah.com/barang_nobg/2108.png,404,,0,missing
2109,SABUN SERBUK BREEZE (PELBAGAI JENIS),2.1kg,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2109.png,404,,0,missing
2110,SABUN DETERGEN TOP (PELBAGAI JENIS),3.6 KG,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2110.png,404,,0,missing
2111,SABUN DAIA EXCELLENT WASHING POWER (PELBAGAI JENIS),2.1kg,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2111.png,404,,0,missing
2112,SABUN PENCUCI SUNLIGHT (PELBAGAI JENIS),800ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,https://img.manamurah.com/barang_nobg/2112.png,404,,0,missing
2113,KORDIAL SUNQUICK (OREN),700ml,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/2113.png,404,,0,missing
2114,MILO (PAKET),900 g,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/2114.png,404,,0,missing
2115,INDOCAFE (ORIGINAL BLEND) (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/2115.png,404,,0,missing
